date,02pct,03pct,04pct,05pct,06pct,07pct,08pct,09pct,10pct,11pct,12pct,13pct,14pct,15pct,maxSharpe,minVariance
1998-01-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
1998-02-27,99613.86201703003,99613.86201703003,99613.86201703003,100011.20956728816,100558.31662046834,100970.72814145632,101312.63678503154,103055.4042791225,104348.47011573572,105260.52895662961,105260.5289565965,105260.52895651067,107104.9962305531,107104.9962305531,100641.20836827788,99613.86201703003
1998-03-31,100549.45434983137,100549.45434983137,100549.45434983137,101310.01208511472,102564.29769305082,103484.03984465929,104269.24502979232,106619.88624081634,108458.04108662174,109770.81533399006,109857.25163988404,109857.25164012428,112582.48386021545,112582.48386021545,102755.56926333837,100564.53977518679
1998-04-30,100604.766084873,100604.766084873,100604.766084873,101097.3234971655,101990.94065260299,102673.98445757559,103257.38073365914,105811.51262806098,108283.83762937883,110076.80556471023,110307.79913842138,110307.79913894847,113709.62233534783,113709.62233534783,102174.22532657153,100609.74717710483
1998-05-29,99544.989171378,99544.989171378,99544.989171378,100980.1843932418,101400.3174269702,101761.52042790738,102063.8284950246,104361.62464582987,106632.13727171664,108279.09428377655,108542.7870834777,108542.7870839329,111753.63007197413,111753.63007197413,101624.2256106631,99480.68703201316
1998-06-30,99917.38121313126,99917.38121313126,99917.38121313126,101746.35966450263,102473.23335801806,103064.81379398683,103568.62886868117,106173.85263064514,109025.39394099843,111237.13047098987,111909.00343449958,111909.00343491488,115173.19207863987,116291.14134335748,102550.60029099011,99813.37420107164
1998-07-31,98818.28815787064,98818.28815787064,98818.28815787064,100607.77010236753,100779.1611097653,100952.90725276509,101076.22588209237,103259.5144626338,106156.66130845564,108996.30617588887,109839.58689753646,109839.58689765543,113043.458316853,115048.33902841649,101052.73089310492,98632.10026557064
1998-08-31,95298.42927347704,95298.42927347704,95298.42927347704,96556.3229684956,94130.91267875009,92601.44898380758,91263.54293174675,91884.06859796749,93469.14788952174,95122.1436293735,95539.69125629883,95539.69125624334,96662.06793737462,98413.60699657728,93907.22820793047,95121.37376999306
1998-09-30,98927.12923288543,98927.12923288543,98927.12923288543,100206.67691224965,97662.26635777294,95297.23816041573,94492.7294749095,95627.57158948565,97711.80899918114,99818.77725070661,100543.66795040749,100818.77545636139,102254.87572052119,104416.07318816322,97305.77258612799,98676.91404093371
1998-10-30,98323.39868440769,98323.39868440769,98323.39868440769,99595.14517070026,97066.27031778793,95075.19477436661,95755.09921122002,97901.61657651064,100855.96411533929,103774.6426381278,105180.61556593246,106065.75919180406,108146.47870542432,110955.62575609326,99052.85767970516,98055.1959102072
1998-11-30,99462.30434280423,99462.30434280423,99462.30434280423,100748.78180232529,98190.61433105227,97313.70227126346,98380.20079951832,100825.53883853952,104061.16723709654,107342.25976426901,109216.15794377931,110521.66242917057,113060.42243453847,116360.69524873476,102127.44209039236,99163.28451003815
1998-12-31,99551.00240170817,99551.00240170817,99551.00240170817,100838.62711047327,98278.17832779721,97908.73052569188,99845.40905987503,102892.53408136724,106672.82549205486,110485.52144220022,112841.10355160263,114586.83666036869,117601.81306155288,121412.31433070976,104350.82433924907,99228.72051562699
1999-01-29,100147.315171111,100147.315171111,100147.315171111,101442.65278117805,98866.86685203761,98922.84566537429,101446.02136847221,104831.77069842153,108932.13435131148,113070.03969520624,115760.04688200516,117809.24611659112,121159.62847822034,125333.83125871513,106542.1401165142,99811.18028528093
1999-02-26,98702.78717971749,98702.78717971749,98702.78717971749,99979.44079977593,97440.80808705596,97360.33627540819,99563.49976547326,102659.26657784775,106469.84585221499,110348.22393861235,112861.72077091865,114754.50311989202,117915.25895395197,121875.37975036447,104209.7608179808,98374.79271518954
1999-03-31,100731.38072633634,100731.38072633634,100731.38072633634,102034.27282829503,99443.46475066988,98543.65237050246,100895.17906225818,104346.53396969142,108490.69951246154,112713.23697220284,115558.06784169946,117756.06862109636,121252.12980388376,125575.05718362857,106272.50153600404,100461.88266606668
1999-04-30,102935.83838250919,102935.83838250919,102935.83838250919,104267.24364936863,101619.73698723869,100571.24836682634,103115.32446324271,106890.35869700111,111353.51569265568,115895.06389232214,119100.2372816839,121655.68445290654,125547.91750912095,130301.88288680885,109154.40798447633,102634.55766549909
1999-05-31,100706.77700812994,100706.77700812994,100706.77700812994,102009.35087767786,99419.17560694375,98861.7153326906,101566.31031203829,105201.6984410592,109486.72368856175,113851.02804096183,116885.32747611479,119281.45130494087,122981.15136279445,127522.80298797744,107323.7646311873,100384.69350962565
1999-06-30,100604.85055366613,100604.85055366613,100604.85055366613,101906.10607364369,99318.55234824774,99144.04335985589,102690.83883853556,107034.56658307658,111956.23782973172,116939.64556083515,120573.83947139706,123553.90772530036,127872.0530586486,133078.5992215514,109948.66666199619,100304.88205162337
1999-07-30,100373.07093140224,100373.07093140224,100373.07093140224,101671.3285391397,99089.73617864573,98757.23242867932,101734.2442214691,105724.51318280566,110273.06466124696,114889.45617096082,118208.92709349225,120909.97857786142,124921.1874741851,129794.13201503943,107973.49292521778,100071.78362544662
1999-08-31,100348.55806101914,100348.55806101914,100348.55806101914,101646.49861140079,99065.53672119461,98613.33957152604,101649.36503032054,105675.21219660147,110253.91109163297,114897.98151816036,118196.27204805637,120862.35641161415,124837.76772786729,129673.34126509895,107978.55294966586,100038.77736022332
1999-09-30,102811.39977899157,102811.39977899157,102811.39977899157,104141.19551689853,101496.88941190223,98967.77096038836,101403.7792165897,105145.42627093384,109460.18928630368,113733.86753733663,116628.26470448945,118936.92762213747,122545.87806707919,126820.05161470926,106974.5458543714,102532.6091870938
1999-10-29,102662.22540824741,102662.22540824741,102662.22540824741,103990.09167682657,101349.62233215176,99755.1022323148,103132.18859453853,107607.48956287351,112604.47093322454,117495.34318626064,120939.40293204194,123781.7372598112,127986.61204219483,132701.21603938873,110162.69077521279,102381.41745960529
1999-11-30,103143.86059113538,103143.86059113538,103143.86059113538,104477.95648419984,101825.099497131,100524.44046669368,104146.08184423136,108846.74811472399,114061.25778128426,119199.28005212023,122872.4096425247,125776.63576961188,129859.06365173642,135010.54645849403,111735.04277402976,102867.05520652272
1999-12-31,104908.2019765756,104908.2019765756,104908.2019765756,106265.11842902952,103566.88263468012,102814.00277847223,107640.91582217491,113266.01732858673,119428.93574614837,125553.61670717229,130113.70464473238,132693.66983544166,136515.19975320468,142046.25220157343,117425.56240711013,104615.54271005063
2000-01-31,104079.07503789874,104079.07503789874,104079.07503789874,105425.26729564655,102748.35662118148,101366.62555026228,105282.26173409646,110188.11723127241,115641.89098132256,120896.61591815503,124773.93150388905,127612.85129786243,131616.33733408008,137162.00482773813,113008.75094650296,103781.48046139728
2000-02-29,105284.84506533918,105284.84506533918,105284.84506533918,106646.63314073789,103938.71009749234,102604.95322080184,106439.47055058001,111357.52280912318,116799.16741683843,121943.39585518946,125707.51863199005,128177.28112913872,131229.80548758688,135935.3472193769,113945.25406895184,104984.10243028753
2000-03-31,105490.64664282312,105490.64664282312,105490.64664282312,106855.0966220689,104141.88036845048,103146.44179129998,108257.31567791558,113999.82309482248,119967.874967432,125475.03769175496,129905.53940230607,133844.03419237657,139071.92589429658,145939.43626377688,117079.00330075338,105169.5765947293
2000-04-28,105329.91043862353,105329.91043862353,105329.91043862353,106692.28140406605,103983.19928077726,102285.39871127756,106670.75120551421,111894.79771456141,117331.54287475589,122367.3006408426,126403.26095407605,130285.58750574895,135471.0919087323,142406.3007251971,114390.35516024767,104981.49954767154
2000-05-31,105332.09553383195,105332.09553383195,105332.09553383195,106694.49476199925,103985.35643812752,102492.94287455094,107379.66264725516,112936.05689254295,118649.48180212671,123914.75843818414,128154.95012214276,132031.39724061312,136995.56756868403,142653.7914008776,115758.90978522175,104985.74785421471
2000-06-30,108510.83458810412,108510.83458810412,108510.83458810412,109914.34865037908,107123.45325379488,105626.04989414407,110770.731558745,116620.73341023592,122766.66264936683,128428.28007815516,133020.4190670584,137143.81342206485,142549.55656654367,148801.9156209458,120021.96410731076,108141.33483810244
2000-07-31,108644.7866190772,108644.7866190772,108644.7866190772,110050.03326003756,107255.69262125221,105745.12859895204,108697.95245071908,113650.03522926371,118778.01811571346,123352.48169163305,126968.57651868272,130168.69435819738,134737.21518749342,140101.6165076517,115047.91770728839,108257.84829687695
2000-08-31,110126.56227533484,110126.56227533484,110126.56227533484,111550.97467959051,108718.52281556652,107187.3518823055,112693.7787811907,119105.19469019039,125799.51733380521,131947.3987586223,137023.93981189933,141580.5736861959,147780.3226230574,154832.31084802913,122704.67437213319,109719.2479408971
2000-09-29,109447.01569839186,109447.01569839186,109447.01569839186,110862.63862848736,107244.39868706035,105151.76272077313,110072.82576839555,115839.75251470474,121547.78649488578,126601.4908700495,130646.64863208447,134480.45153101312,140056.42346733165,146458.41623625456,119359.81830736811,109057.77543437255
2000-10-31,107433.79919140063,107433.79919140063,107433.79919140063,108823.38253117603,105364.06692744435,103250.63405614534,107924.04532569057,113484.91571086134,119114.20957097344,124169.27845050592,127708.49476486386,130684.24118452094,135429.36963766857,141023.63924920867,117050.83306482155,107037.81199036489
2000-11-30,107141.65834659082,107141.65834659082,107141.65834659082,108527.46304264448,105432.75293778373,103350.45987714705,108007.00354982982,113349.95437683852,118949.10830521322,124086.38138353464,127804.09618331505,132051.07930093983,138460.38539080968,145688.1731208373,117133.88130759668,106730.67230529133
2000-12-29,109572.33141032499,109572.33141032499,109572.33141032499,110989.57521417551,107336.3918217595,104936.25705483402,109277.96661689528,114328.98275564217,119641.7877738883,124480.11987986708,127657.61329257111,131384.6691855022,137247.07222951928,143749.01994535493,118237.57548677866,109170.92865455004
2001-01-31,112073.98413110289,112073.98413110289,112073.98413110289,113523.58511648158,107658.51985241861,104003.90888635769,107386.4502866317,111567.02478745059,116053.48603225156,120033.44541080095,122493.7995974494,125523.44291161759,130605.571213007,136254.3000036441,115970.93171698193,111614.26532617134
2001-02-28,111327.621913735,111327.621913735,111327.621913735,112767.5692099535,106544.59999738265,102537.84405962435,105615.15080621936,109422.04787770398,113484.23525168408,117271.50152936016,119706.33507307695,122706.77519670552,127687.66277898655,133239.119028511,114091.77093037398,110928.18518635104
2001-03-30,109877.93118036914,109877.93118036914,109877.93118036914,111299.12771001256,105511.98554104102,101585.61575097035,104465.15097706876,107953.98880054682,111702.75948019202,115103.45268939009,117144.80527676904,119769.4211723485,124332.90476399651,129445.52439966086,113039.13678087188,109445.11805018928
2001-04-30,110974.15217525074,110974.15217525074,110974.15217525074,112409.52758009605,107450.86514414795,104179.0224873582,107704.27943873679,111802.12035096568,116089.37921410387,119861.21360726365,122186.19394203594,125105.29665971502,130046.98934553238,135567.40052641867,115459.62303982253,110559.22790555465
2001-05-31,111885.51730298548,111885.51730298548,111885.51730298548,113107.3048109714,107964.13985980376,104458.6985673657,107849.32598093139,111781.61664370217,115645.30289607937,119049.36115269373,121035.82882772396,123619.12765670945,128197.12839333298,133332.57048755698,116013.94167558628,111477.06746048327
2001-06-29,111680.49258790055,111680.49258790055,111680.49258790055,112963.14883959405,108515.85199570062,104648.90098819358,107764.3192654224,111438.95961224588,114392.04853746136,116921.22792636401,118109.09581659548,119903.74082203563,123627.13201559935,127859.72749492106,116515.55138089691,111279.0630776393
2001-07-31,112202.07450018932,112202.07450018932,112202.07450018932,113286.89969376374,108255.25458853476,103662.77271292626,106212.41783319306,109517.00170585039,112273.1633527577,114333.68487897927,115432.62155175595,117340.22223217401,120972.58432054802,125102.76867829116,116353.37629227462,111842.50525155292
2001-08-31,113644.74444384457,113644.74444384457,113644.74444384457,114988.89621367997,110247.7599340637,105870.54165857013,108704.52503475512,112417.7152538665,115482.1895467538,117529.44900778106,118669.64200366448,121628.31876379126,125393.41027044576,129674.51600437253,118278.18957428844,113290.9595645771
