date,02pct,03pct,04pct,05pct,06pct,07pct,08pct,09pct,10pct,11pct,12pct,13pct,14pct,15pct,maxSharpe,minVariance
1998-01-30,[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0]
1998-02-27,"[0.         0.         0.         0.         0.00644147 0.
 0.67074469 0.32281384 0.        ]","[0.         0.         0.         0.         0.00644147 0.
 0.67074469 0.32281384 0.        ]","[0.05008147 0.         0.         0.         0.         0.
 0.75795866 0.         0.19195987]","[0.12131857 0.         0.         0.         0.         0.
 0.58408472 0.         0.29459671]","[0.18300257 0.         0.         0.         0.         0.
 0.43352574 0.         0.38347169]","[0.24076842 0.         0.         0.         0.         0.
 0.29253093 0.         0.46670064]","[0.29644463 0.         0.         0.         0.         0.
 0.15663686 0.         0.5469185 ]","[0.35085003 0.         0.         0.         0.         0.
 0.02384479 0.         0.62530517]","[0.62063382 0.         0.         0.         0.         0.
 0.         0.         0.37936618]","[0.76757352 0.         0.         0.         0.         0.
 0.         0.         0.23242648]","[0.88464793 0.         0.         0.         0.         0.
 0.         0.         0.11535207]","[0.98828994 0.         0.         0.         0.         0.
 0.         0.         0.01171006]",[1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.         0.         0.
 0.88204912 0.00183356 0.11611732]","[0.         0.         0.         0.         0.00644147 0.
 0.67074469 0.32281384 0.        ]"
1998-03-31,"[0.         0.         0.         0.         0.01722333 0.
 0.59828641 0.38449026 0.        ]","[0.         0.         0.         0.         0.         0.
 0.71986691 0.24414874 0.03598435]","[0.07888652 0.         0.         0.         0.         0.
 0.7675883  0.         0.15352518]","[0.16337267 0.         0.         0.         0.         0.
 0.601292   0.         0.23533533]","[0.23745655 0.         0.         0.         0.         0.
 0.45548151 0.         0.30706194]","[0.30715293 0.         0.         0.         0.         0.
 0.31830833 0.         0.37453873]","[0.37448444 0.         0.         0.         0.         0.
 0.18579152 0.         0.43972405]","[0.44036857 0.         0.         0.         0.         0.
 0.05612211 0.         0.50350932]","[0.59736891 0.         0.         0.         0.         0.
 0.         0.         0.40263109]","[0.73936473 0.         0.         0.         0.         0.
 0.         0.         0.26063527]","[0.85062756 0.         0.         0.         0.         0.
 0.         0.         0.14937244]","[0.94855005 0.         0.         0.         0.         0.
 0.         0.         0.05144995]",[1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0],"[0.00506808 0.         0.         0.         0.         0.
 0.83841412 0.07442095 0.08209685]","[0.         0.         0.         0.         0.00892112 0.
 0.65876315 0.33231573 0.        ]"
1998-04-30,"[0.         0.         0.         0.         0.01262712 0.
 0.59540868 0.39196421 0.        ]","[0.         0.         0.         0.         0.         0.
 0.75730721 0.1787913  0.06390149]","[0.08747263 0.         0.         0.         0.         0.
 0.75337287 0.         0.1591545 ]","[0.17030554 0.         0.         0.         0.         0.
 0.59225691 0.         0.23743755]","[0.24373434 0.         0.         0.         0.         0.
 0.44901492 0.         0.30725074]","[0.31174071 0.         0.         0.         0.         0.
 0.31281313 0.         0.37544616]","[0.37881154 0.         0.         0.         0.         0.
 0.18154623 0.         0.43964223]","[0.44411937 0.         0.         0.         0.         0.
 0.05267841 0.         0.50320222]","[0.59607635 0.         0.         0.         0.         0.
 0.         0.         0.40392365]","[0.73396208 0.         0.         0.         0.         0.
 0.         0.         0.26603792]","[0.84350118 0.         0.         0.         0.         0.
 0.         0.         0.15649882]","[0.94037054 0.         0.         0.         0.         0.
 0.         0.         0.05962946]",[1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0],"[0.001657   0.         0.         0.         0.         0.
 0.80881063 0.10825537 0.081277  ]","[0.         0.         0.         0.         0.00823293 0.
 0.65223426 0.33953281 0.        ]"
1998-05-29,"[0.         0.         0.         0.         0.01451602 0.
 0.56710951 0.41837448 0.        ]","[0.00129478 0.         0.         0.         0.         0.
 0.77979237 0.16166311 0.05724974]","[0.10027657 0.         0.         0.         0.         0.
 0.77675828 0.         0.12296515]","[0.18881931 0.         0.         0.         0.         0.
 0.62548051 0.         0.18570018]","[0.267875   0.         0.         0.         0.         0.
 0.49042851 0.         0.24169649]","[0.34276436 0.         0.         0.         0.         0.
 0.36249499 0.         0.29474065]","[0.4153702  0.         0.         0.         0.         0.
 0.23846157 0.         0.34616822]","[0.48656694 0.         0.         0.         0.         0.
 0.11683429 0.         0.39659878]","[0.56381197 0.         0.         0.         0.         0.
 0.00251598 0.         0.43367205]","[0.72074269 0.         0.         0.         0.         0.
 0.         0.         0.27925731]","[0.83707498 0.         0.         0.         0.         0.
 0.         0.         0.16292502]","[0.93718612 0.         0.         0.         0.         0.
 0.         0.         0.06281388]",[1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.         0.         0.
 0.77957805 0.17053523 0.04988672]","[0.         0.         0.         0.         0.00987053 0.
 0.62514482 0.36498465 0.        ]"
1998-06-30,"[0.         0.         0.         0.         0.00863341 0.
 0.54690192 0.44446467 0.        ]","[0.         0.         0.         0.         0.         0.
 0.78086922 0.1680969  0.05103388]","[0.09418187 0.         0.         0.         0.         0.
 0.79478954 0.         0.11102858]","[0.18212286 0.         0.         0.         0.         0.
 0.64802174 0.         0.1698554 ]","[0.26085045 0.         0.         0.         0.         0.
 0.51667285 0.         0.2224767 ]","[0.3356515 0.        0.        0.        0.        0.        0.39225
 0.        0.2720985]","[0.40802064 0.         0.         0.         0.         0.
 0.27139639 0.         0.32058297]","[0.4789175  0.         0.         0.         0.         0.
 0.15276415 0.         0.36831835]","[0.54900445 0.         0.         0.         0.         0.
 0.03576776 0.         0.41522779]","[0.68309738 0.         0.         0.         0.         0.
 0.         0.         0.31690262]","[0.80544502 0.         0.         0.         0.         0.
 0.         0.         0.19455498]","[0.90845088 0.         0.         0.         0.         0.
 0.         0.         0.09154912]",[1. 0. 0. 0. 0. 0. 0. 0. 0.],[1 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.         0.         0.
 0.72420305 0.24136928 0.03442767]","[0.         0.         0.         0.         0.00812852 0.
 0.60295444 0.38891704 0.        ]"
1998-07-31,"[0.         0.         0.         0.         0.01120422 0.
 0.52565522 0.46314057 0.        ]","[0.00618608 0.         0.         0.         0.         0.
 0.76668135 0.1906157  0.03651686]","[0.10596761 0.         0.         0.         0.         0.
 0.81190675 0.         0.08212564]","[0.2004552  0.         0.         0.         0.         0.
 0.66901196 0.         0.13053285]","[0.28447476 0.         0.         0.         0.         0.
 0.54196493 0.         0.17356031]","[0.36393998 0.         0.         0.         0.         0.
 0.42180633 0.         0.21425369]","[0.44091844 0.         0.         0.         0.         0.
 0.3054075  0.         0.25367406]","[0.5163655  0.         0.         0.         0.         0.
 0.19132334 0.         0.29231116]","[0.59079483 0.         0.         0.         0.         0.
 0.07877924 0.         0.33042593]","[0.6861623 0.        0.        0.        0.        0.        0.
 0.        0.3138377]","[0.80825128 0.         0.         0.         0.         0.
 0.         0.         0.19174872]","[0.91075365 0.         0.         0.         0.         0.
 0.         0.         0.08924635]",[1. 0. 0. 0. 0. 0. 0. 0. 0.],[1 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.         0.         0.
 0.7194755  0.25196204 0.02856246]","[0.         0.         0.         0.         0.00845455 0.
 0.58525368 0.40629177 0.        ]"
1998-08-31,"[0.         0.         0.         0.         0.         0.
 0.54254972 0.45745028 0.        ]","[0.02549328 0.         0.         0.         0.         0.
 0.76694592 0.20756081 0.        ]","[0.1413253 0.        0.        0.        0.        0.        0.8586747
 0.        0.       ]","[0.25368132 0.         0.         0.         0.         0.
 0.74631868 0.         0.        ]","[0.35275742 0.         0.         0.         0.         0.
 0.64568566 0.         0.00155693]","[0.44554706 0.         0.         0.         0.         0.
 0.54759491 0.         0.00685802]","[0.53556059 0.         0.         0.         0.         0.
 0.45350238 0.         0.01093703]","[0.62373755 0.         0.         0.         0.         0.
 0.36132958 0.         0.01493287]","[0.71069485 0.         0.         0.         0.         0.
 0.2704317  0.         0.01887345]","[0.79679665 0.         0.         0.         0.         0.
 0.18042817 0.         0.02277519]","[0.88227332 0.         0.         0.         0.         0.
 0.09107827 0.         0.02664841]","[0.96727839 0.         0.         0.         0.         0.
 0.00222167 0.         0.03049994]",[1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0],"[0.01223607 0.         0.         0.         0.         0.
 0.74175522 0.2460087  0.        ]","[0.         0.         0.         0.         0.         0.
 0.58292347 0.41707653 0.        ]"
1998-09-30,"[0.         0.         0.         0.         0.         0.
 0.15823873 0.84176127 0.        ]","[0.         0.         0.         0.         0.         0.
 0.15823873 0.84176127 0.        ]","[0.10603302 0.         0.         0.         0.         0.
 0.         0.89396698 0.        ]","[0.19143541 0.         0.         0.         0.         0.
 0.         0.80856459 0.        ]","[0.26444832 0.         0.         0.         0.         0.
 0.         0.73555168 0.        ]","[0.33251905 0.         0.         0.         0.         0.
 0.         0.66748095 0.        ]","[0.39797911 0.         0.         0.         0.         0.
 0.         0.60202089 0.        ]","[0.46186186 0.         0.         0.         0.         0.
 0.         0.53813814 0.        ]","[0.52470673 0.         0.         0.         0.         0.
 0.         0.47529327 0.        ]","[0.58682811 0.         0.         0.         0.         0.
 0.         0.41317189 0.        ]","[0.64842313 0.         0.         0.         0.         0.
 0.         0.35157687 0.        ]","[0.70962231 0.         0.         0.         0.         0.
 0.         0.29037769 0.        ]","[0.77051581 0.         0.         0.         0.         0.
 0.         0.22948419 0.        ]","[0.83116805 0.         0.         0.         0.         0.
 0.         0.16883195 0.        ]","[0.         0.         0.         0.         0.         0.
 0.11777234 0.88222766 0.        ]","[0.         0.         0.         0.         0.         0.
 0.18030719 0.81969281 0.        ]"
1998-10-30,"[0.         0.         0.         0.         0.         0.
 0.18189145 0.81810855 0.        ]","[0.         0.         0.         0.         0.         0.
 0.18189145 0.81810855 0.        ]","[0.09317882 0.         0.         0.         0.         0.
 0.         0.90682118 0.        ]","[0.1816469 0.        0.        0.        0.        0.        0.
 0.8183531 0.       ]","[0.25589262 0.         0.         0.         0.         0.
 0.         0.74410738 0.        ]","[0.32468845 0.         0.         0.         0.         0.
 0.         0.67531155 0.        ]","[0.39064589 0.         0.         0.         0.         0.
 0.         0.60935411 0.        ]","[0.45490135 0.         0.         0.         0.         0.
 0.         0.54509865 0.        ]","[0.51804175 0.         0.         0.         0.         0.
 0.         0.48195825 0.        ]","[0.58040708 0.         0.         0.         0.         0.
 0.         0.41959292 0.        ]","[0.64220967 0.         0.         0.         0.         0.
 0.         0.35779033 0.        ]","[0.70358966 0.         0.         0.         0.         0.
 0.         0.29641034 0.        ]","[0.76464368 0.         0.         0.         0.         0.
 0.         0.23535632 0.        ]","[0.82544063 0.         0.         0.         0.         0.
 0.         0.17455937 0.        ]","[0.         0.         0.         0.         0.         0.
 0.08706263 0.91293737 0.        ]","[0.         0.         0.         0.         0.         0.
 0.18033003 0.81966997 0.        ]"
