HC,GS,SM,SM2
-2.0147652100727456e-05,-1.79098683484695e-05,-2.0464413080492974e-05,-2.142279871534397e-05
-7.411343702310759e-05,-0.00011823314387748862,-7.466912225621673e-05,-7.239697672192791e-05
-3.335629238651605e-05,-3.716745035199469e-05,-3.2193897740876234e-05,-3.368726309026758e-05
8.756416873397302e-06,1.2638332679103595e-05,7.55977165933959e-06,7.490835726878947e-06
-0.00015216079455743735,-0.000128548030285551,-0.00015917782958981865,-0.0001620082302003275
0.000164796503769429,0.00011476945390871858,0.00017086543848629857,0.0001643381724299696
5.532367632968271e-06,1.3058169539816034e-05,5.10313182557065e-06,5.777307876375648e-06
-1.2635906064010702e-05,-9.344587547933589e-06,-1.3598444621027578e-05,-1.5489823654403836e-05
3.9856057718820614e-05,3.4406838689257646e-05,4.3456407939772984e-05,4.411165505425162e-05
-9.868968018810972e-05,-0.00015119100031840346,-0.00010005407572987422,-0.00010026513585392749
8.178624083530865e-05,0.00012199643485004061,8.087151906284104e-05,8.08858117664988e-05
1.513450827945323e-05,9.20182452780749e-06,1.4096707286042134e-05,1.4469910037527567e-05
5.1762811342559445e-05,5.045318813849328e-05,4.734713146947733e-05,4.633073726101507e-05
3.966258301616246e-05,6.110347236651728e-05,4.367171248407728e-05,3.9103888489461225e-05
-3.348436459763536e-05,-3.717072976592087e-06,-2.9664397696029313e-05,-3.640592114008412e-05
6.514063057659093e-05,1.0409767347934612e-05,6.317643084377371e-05,6.622935862551395e-05
6.987727155617976e-05,4.5961470665512386e-05,7.655771318268792e-05,7.589756328350329e-05
4.606091427754311e-05,2.9159424786243462e-05,4.716157323679179e-05,5.022246359066146e-05
1.019765762144513e-05,2.5905638580415655e-05,8.957060913163811e-06,1.0511525313502273e-05
2.6143225909013024e-05,3.414440444276211e-05,2.5665056161800273e-05,2.6396103959446665e-05
5.3781142079132455e-05,0.0001027093483204379,5.243691967964266e-05,5.48387808003304e-05
5.869283432328662e-05,6.713085505487965e-05,6.319692711169445e-05,5.7768726444251683e-05
4.1638790388478716e-05,3.502104078049323e-05,3.9732556693058627e-05,4.15571829089096e-05
6.880079127076673e-05,4.720244151959138e-05,7.030903677276469e-05,7.098729920395133e-05
6.374909907410839e-05,9.128597122215303e-05,6.453585825277018e-05,6.479115322017247e-05
-2.3116347577402732e-05,-1.5858809450045724e-06,-2.368465313935461e-05,-2.3531336413851883e-05
0.000186638922442044,0.00016801865014992243,0.00018149409165870746,0.00018770398528064787
2.8051996479833835e-05,3.7387264456829536e-05,2.9784790856380097e-05,2.9589210338036923e-05
2.450770485937573e-05,9.571450245054666e-06,2.2572578010297828e-05,2.4601400957880576e-05
4.607817871475281e-05,2.6182471501901353e-05,4.426178382497224e-05,4.4834402535776086e-05
0.0001573566977462887,0.00010223267023744959,0.00016190439579386214,0.00016706634758874468
-5.118769215576788e-06,1.2150150095990159e-05,-5.161918840887111e-06,-6.019562453616137e-06
-0.0001507619217036467,-0.00014290084215932454,-0.00015224925711092123,-0.0001591769563196177
1.0637120505221226e-05,2.0317825980926615e-05,1.3518157294521715e-05,1.1204013313627012e-05
1.4597442126770832e-05,2.2884533006499105e-05,1.6598884054109045e-05,1.5929600467127006e-05
4.229227818126555e-05,6.55506257970246e-05,4.2231217624952994e-05,4.1729942919524476e-05
3.0535037554207944e-05,6.926731632727473e-06,3.032368901212737e-05,3.141929726470545e-05
9.314787847035724e-06,-7.190880214775e-06,1.1628992144739267e-05,9.94871388081825e-06
-2.555489281270626e-05,-1.4717236393960859e-06,-2.5582019826041538e-05,-2.515514826264588e-05
-7.624297071210859e-06,-7.74621658378681e-06,-7.338514921375466e-06,-6.393886694664244e-06
-4.0158977514763786e-05,-2.7479684131711743e-05,-4.393065058717373e-05,-4.439580049888682e-05
1.8659309400970853e-05,2.355602092569617e-05,1.859875016098876e-05,1.8363419694770663e-05
-7.084735406344064e-05,-5.4753971311244376e-05,-7.04806672702802e-05,-7.194098679136687e-05
-4.2250047724087456e-05,-4.9643114815152434e-05,-4.264973584788487e-05,-4.216491824706771e-05
1.6350987131206682e-05,2.1544069318400055e-05,1.65018438647805e-05,1.7947667053911168e-05
-0.00013560066832046802,-9.546469566658854e-05,-0.00013789098043294305,-0.00014161588859907225
7.989274735825322e-05,5.627143857255511e-05,7.630307006294655e-05,7.934463673910097e-05
-0.0001870875757044102,-0.00017214095564959363,-0.00018942921754318796,-0.00019298904365367894
0.0001315668263602663,0.0001321310061603645,0.00013109293003342633,0.00013854250733696602
-3.276238188234734e-06,-1.3617636740341499e-05,-3.628483466674992e-06,-2.5927285202936162e-06
0.0002471710648480896,0.00017389053813707776,0.0002453724119169127,0.00025071380108694294
-7.841161693964392e-05,-5.11193882806911e-05,-7.902658328408016e-05,-7.912832220128424e-05
6.914576986555981e-06,-2.2235245227375522e-05,7.714596864712847e-06,8.99605918244957e-06
9.969488213377314e-05,9.998423957784282e-05,9.708249123147397e-05,9.943604022544239e-05
-0.00016904023249998332,-0.00015260869083879962,-0.00016945040441204012,-0.0001771889907533162
0.00028212703105595476,0.00016489683228262768,0.00028641559752198495,0.00028348923842118345
1.5505376027805107e-05,1.6273808785986776e-05,1.9158157638225412e-05,1.5662641361402843e-05
-0.0013171790476758424,-0.0008401208361210957,-0.0012115368192646674,-0.001163961711064511
0.0005309430801540196,0.0003487704785508708,0.0005056270202162625,0.0005014248525703896
0.0027569399758082674,0.0014711827481126063,0.002195251636586683,0.0018983233693379668
0.0005041145577075502,0.00035339148634181035,0.0004278353410630646,0.0004941910929704869
0.00018915513337444852,0.00018152104021507305,0.00023187329841014605,0.00018461706253503248
0.00038326839462392466,0.0001843644589406522,0.00036568806212243336,0.0004059647789296794
0.0004730305886275262,0.00025493708583561835,0.00048283845197505566,0.0004921708241733616
9.090719403347276e-05,4.873274410228945e-05,8.822933802379342e-05,9.835363490779368e-05
0.0009124302619764203,0.0005769821906477617,0.0008810260570356714,0.000848766968026363
0.00048826726529371117,0.0003611105752521042,0.00047327232916756154,0.00048027806752044995
-9.16744403935861e-05,-0.00010914461273558822,-8.611403098139625e-05,-9.237235661058163e-05
0.00031650199826879083,0.00022065047008848655,0.0003223429243990397,0.0003260364646324905
6.037012616858309e-05,3.437719873698036e-05,5.98230815054418e-05,6.039679120659752e-05
8.223021802861163e-05,7.302768589797712e-05,6.684474534511542e-05,8.552779772243863e-05
3.1738155968952936e-05,2.021038784572743e-05,3.956098615892287e-05,3.492826794045459e-05
2.517367489461228e-05,1.3621724555372416e-05,3.436105987791871e-05,2.4543995900121185e-05
-0.0001696668768716783,-0.00011139689035524931,-0.0001615271506685105,-0.0001769132181460957
0.00011412053387929375,0.00015693107966916267,0.00010709886746401026,0.0001271736338685943
-2.6210220173718268e-05,-0.00010507331633218334,-2.0054645679497968e-05,-2.5432839146955627e-05
0.00018305792261162634,0.0001656747781276363,0.00019051820966713498,0.00019039131243123175
-6.662511781893934e-05,-7.898895444821002e-05,-7.310512654728693e-05,-7.737363374473588e-05
0.00036017891638329483,0.00027932454821991484,0.000352834294674316,0.0003870330722058335
-5.0182785237863625e-06,4.457121023789326e-06,-8.501399461000037e-06,2.4983820086123265e-06
0.00016094073622996766,0.00011118784697781645,0.0001552410601497814,0.00016119891055973654
2.111124221981439e-05,-4.436407034128648e-06,2.157824817967252e-05,3.268380293975151e-05
0.00025780695819732635,0.00023201403969171953,0.0002452070653461251,0.00025696712466600005
-6.496687118770841e-05,-4.3204085366215644e-05,-7.078189832184986e-05,-7.76261777030822e-05
-0.00014633380094486448,-0.00017985106641435836,-0.00015115936784183479,-0.00015579224989134555
0.00014033729699769112,0.00017037710522972357,0.0001251882145592645,0.00014515085755010398
-6.515157045134182e-05,-9.627805337037235e-05,-6.325072543334614e-05,-6.523017183928531e-05
-0.0001729269021998013,-0.00012036290051529487,-0.00017746777315042275,-0.00019381820455938864
-0.00019659038845455667,-0.00012088886597057258,-0.00020517923346415404,-0.00021746967627354896
-4.025468166725041e-05,-5.5338575449884186e-05,-2.6537783965233097e-05,-4.2299987298002883e-05
5.222581422649128e-05,3.388504212459634e-05,5.483727071747824e-05,5.937762865702856e-05
3.0254149279127646e-05,4.566379937108456e-05,3.3936050373779836e-05,3.531739568634479e-05
-5.95128880228786e-05,-3.977941203105184e-05,-5.086622588801673e-05,-6.759939019865616e-05
0.00027327068437371996,0.00024794800524090277,0.00028735840476251315,0.0002925153666314649
0.00012638734310592079,8.080604164193046e-05,0.00011784259876864919,0.00012834991647152003
0.0006251614948001791,0.00041022452812422387,0.0006069788060870038,0.0006386815132700223
-5.4245133461992834e-05,-0.00011697986990550496,-4.8800176803882184e-05,-4.897991881566005e-05
1.695939739074226e-06,2.3645615986339283e-05,1.62134643897395e-05,4.283714553493523e-06
0.00016911604743461914,0.00017130485391690653,0.00017355633909485121,0.00017136749605281554
3.179039279799928e-05,2.2724281625925713e-05,3.0273275455645204e-05,3.175818558999455e-05
-0.00016682925457317185,-0.00017105405798527665,-0.0001534691238272226,-0.00016968059883658987
6.862108729778493e-06,1.1082487105787062e-05,1.1593329912677752e-05,8.091755770597148e-06
0.0004493664112584471,0.00033634593894194854,0.00044371769025936675,0.0004760648158184666
-4.3829754567834e-05,6.385439727608737e-05,-4.480083583517647e-05,-5.255266568405387e-05
-0.00039819440569504455,-0.00030820745707824115,-0.0003996615609814236,-0.00042691085193187484
5.921355112913779e-06,-1.082779449722987e-05,3.879865123422588e-06,5.394662004620104e-06
-0.00028136153129709046,-0.00021843230546975644,-0.00027992832555546673,-0.00030218428634072245
1.4228659805395893e-05,1.0588336880522353e-05,2.7075924142402896e-05,1.9727353383468954e-05
-0.00010147254645345716,-0.00012375999444688528,-9.77250697120173e-05,-0.00010406262013290188
-3.6631777735881416e-05,-1.5010243439389503e-05,-3.984426704600752e-05,-4.05690806074277e-05
8.508171471230397e-06,2.6063968331848514e-06,-2.4128694652535143e-06,5.2061481456144865e-06
2.3352166931972507e-06,-6.0663253119395966e-06,1.7721030233404378e-06,4.7960729641569055e-06
-0.00011405102811353623,-0.00012835894253116972,-0.0001329000414774205,-0.00012449047945401262
-0.00011779837996636275,-0.00014670659598969328,-0.00011115615065509024,-0.00011878264601055191
-0.00015548889216153092,-0.00016344029508143752,-0.00015076252234624832,-0.00015503653609592188
0.00010127577484525876,5.6531042534455414e-05,0.00012293592205796927,0.00011344596493174236
7.295906437016636e-06,4.857033186493956e-06,2.071624329013852e-05,7.018546521544294e-06
2.0986685583226222e-05,1.4424972021746807e-05,3.170671524370741e-05,2.8525486371513975e-05
4.8343456684449976e-05,5.488898856772714e-05,5.572689248215315e-05,4.853855047933647e-05
-7.071362218449839e-05,-4.1323758272782465e-05,-5.94552045935573e-05,-7.327099849369079e-05
2.218569178698976e-06,2.941564300591379e-05,5.5894452812080275e-06,5.9712465759372e-06
-9.429094731760318e-05,-5.306056317758677e-05,-9.158124931064535e-05,-9.625449202229144e-05
3.208372170815724e-05,1.4976084389446698e-07,2.6910485090445024e-05,3.8821789349340746e-05
5.3237594307867925e-05,6.998279157579244e-05,5.14626397132914e-05,5.518766742079392e-05
-7.898759864045923e-06,5.807757508677347e-06,-7.504246630461037e-06,-6.4618391185308766e-06
-0.0002515245942322948,-0.00025029187981272585,-0.0002798253687810101,-0.0002700371320327119
-1.2679165603234066e-06,1.5242276665463489e-05,4.740152106406936e-06,-5.721139165991429e-07
3.767761142994125e-06,3.543592500109688e-06,8.04487277208249e-07,2.4285717785954564e-06
1.7208931864135663e-05,1.586099267551072e-05,2.3984684514945925e-05,2.0657989879647315e-05
-4.9750285845591435e-06,-3.587616203943114e-06,-8.084867628259385e-06,-5.1737402333128235e-06
0.00012413740718171182,0.00011699547649651927,0.00013308352846850419,0.00014437101934269836
4.180751435739483e-06,-2.435883156083271e-06,1.126285549696987e-05,5.600181778076668e-06
-7.513473777195565e-05,-8.1403985461765e-05,-6.086384290749855e-05,-7.392380973074777e-05
5.146335662640708e-05,2.2303541535638807e-05,5.3989973886628406e-05,5.916374748490827e-05
-4.05754282376998e-05,-4.925642487165101e-05,-4.2536606339047683e-05,-4.533659353426339e-05
-2.705443194456897e-05,2.2930058102202736e-05,-2.1329479091766745e-05,-2.8992263344917307e-05
-1.8076123324994864e-05,-4.027907529034758e-06,-2.164940140069946e-05,-1.8743667248750928e-05
5.883807601900215e-07,4.115349966048523e-05,3.0657730520251836e-06,-5.807454929684236e-06
-1.3774769535995074e-05,-9.574255424738692e-06,-1.6368249138410534e-05,-1.1600835435710694e-05
-8.222142691471923e-06,-5.5662889854944664e-05,-8.629385486735863e-08,-2.7964874698728492e-06
-3.1120911510099103e-06,-6.047077102486198e-05,1.5092771315748654e-05,1.2203488291596953e-06
0.00014715640969308053,0.00010453677465747588,0.00014660489705609417,0.0001656094067662428
3.0919445304873616e-05,6.80756266040021e-06,3.932028414922739e-05,3.9186756314289056e-05
2.2248691218421796e-05,6.439979383296435e-05,5.374583947035522e-06,1.3825415647289452e-05
-3.775116106333881e-06,-4.453375905712556e-05,6.4296319206083585e-06,1.4343546793083028e-06
2.85523931851904e-05,-9.87056346975039e-06,3.4144027518393655e-05,3.5508143557846233e-05
-6.488383242965814e-05,-9.833387483094806e-05,-5.452473195888957e-05,-5.6464258429062e-05
-4.012726182278659e-06,5.2509575590841545e-06,3.287610097758159e-06,-6.0382519790104505e-06
0.0002855097497375149,0.00024086852204613374,0.0002944520689416273,0.00029720249938275725
-3.124703328239581e-05,-1.1581165985721786e-06,-3.540553660255977e-05,-3.2042828611692636e-05
-0.00011786430277476584,-5.165210732552099e-05,-0.00011760549263947762,-0.0001300423927581354
1.6674534087542797e-05,-5.03509731239523e-05,1.7138745848337827e-05,1.6492231686374842e-05
3.870296498678996e-05,9.61120081807796e-05,4.1518665617541056e-05,3.989803343051185e-05
-1.1684406706728712e-05,7.05864915189966e-07,-1.3482161151583821e-05,-1.1834789370626653e-05
-1.5619364556542642e-05,-7.433737061092113e-06,-1.9112057384938763e-05,-1.825358307099359e-05
-1.961673515214757e-05,-6.514864384220102e-05,-1.4054680903000105e-05,-1.528026672165811e-05
-8.32337793181051e-05,-9.71234648097126e-05,-8.860193318566481e-05,-8.743586914390297e-05
2.3614257131217287e-05,2.3710853631913123e-05,2.312907214502627e-05,2.264440214221064e-05
-6.718398838888306e-07,2.5802428140922137e-05,-2.690186333489941e-07,-6.324807526499054e-07
1.742082495144459e-05,-1.8235209610834024e-05,1.6535108860047526e-05,1.664069182103975e-05
-8.833975594042809e-06,-2.4930564614094458e-05,-8.704349079981938e-06,-7.946429033858782e-06
-2.478929697118104e-05,3.0398143307883846e-06,-2.349769854648534e-05,-2.5220955237416354e-05
-1.4536332694478626e-05,-6.425566830814064e-06,-1.3822782273596734e-05,-1.4620179438599307e-05
-2.5054347599671317e-05,-1.978309761966994e-05,-2.7642653994467553e-05,-2.7912511672778528e-05
-1.9291862441424973e-05,-1.6012232511778204e-05,-1.9798322496340087e-05,-2.3284716192072813e-05
-6.776619508971904e-06,1.4885815165616503e-05,-6.735268991288346e-06,-6.967976772263851e-06
-0.000191784020170227,-0.00022185464239504564,-0.00019528788828077417,-0.00019806419389339913
-0.00012227453176978306,-2.6963204331651933e-05,-0.00012305662336136586,-0.0001264636748076857
-0.0001995072504790557,-0.00020696781688660064,-0.00019373497127077657,-0.000220553869807745
-1.3025993954859233e-05,-1.1641178105922106e-05,-2.0096128150261933e-05,-1.5374827716491124e-05
-0.0001648456764633266,-0.00017323501399170438,-0.00017962478444718752,-0.00017843628176598958
8.533404604060477e-05,7.151261608627502e-05,9.474350738031614e-05,0.00010051156124825725
-1.6760100946505707e-05,-1.1187730924393235e-05,-2.3681936394102238e-05,-1.869151317779663e-05
-0.00014412462336234333,-0.00016802760837729067,-0.0001443324792265964,-0.00015016426241828973
-2.9105052102903345e-05,-4.510397834559844e-05,-2.8329889356991378e-05,-2.949223582327659e-05
-0.0002653446124304508,-0.00025801409047332066,-0.00027336544030825624,-0.0002793826233762342
-5.017415087671742e-05,2.5139145636149385e-06,-5.764804513978816e-05,-5.620093754743656e-05
-6.753801876148435e-05,-4.56237057582954e-05,-7.326577443067007e-05,-7.498113308558943e-05
-0.0005841119166689543,-0.0003510775010014417,-0.000603620493447761,-0.0006078629976137093
-0.003099947478230355,-0.0016902790412971058,-0.002650215339453761,-0.002425525190392191
-0.0007670655622909073,-0.0005998544338612771,-0.0006980460010614087,-0.0007112912640891943
0.00013460780744150788,-8.3256196448344e-05,0.00012408071353743957,0.00014517592872157793
-0.0001469928582863659,-7.7746149823971e-05,-0.00012255360526998264,-0.00012830075190664245
-0.0006099387982547236,-0.00044685006582243815,-0.0005995918819767989,-0.0005856249000631107
-0.0002487654079917183,-0.00031140844005620415,-0.0002533549171606902,-0.0002560154480192797
-0.0009789696018610381,-0.000610910722423778,-0.0009196813640019539,-0.0008553744233430107
-0.00035815332287327667,-0.00026646014147626695,-0.00033719718391998776,-0.00031520589031325437
0.00010934339618094528,8.927825862734516e-05,0.00011133871633622547,0.00011159911509287662
-0.0002941919802600685,-0.00021042268684148043,-0.0002948845737053389,-0.0002955491606164689
1.5612942486047457e-05,-1.0585722702348074e-05,1.6257170911540553e-05,1.7737899394749956e-05
-0.00011445295271067524,-0.00011041653394499445,-0.00011349392795813665,-0.0001172446091532494
-2.021732306101663e-05,-3.1532952090453266e-05,-2.117411131707242e-05,-1.9761717110928015e-05
-9.256066514692386e-05,-0.00010523387336586719,-9.719090309865189e-05,-9.303303933130315e-05
4.909030445135118e-06,1.10752412980945e-05,3.0801504385998685e-06,6.182781792121034e-06
-5.691331116724867e-05,-4.7133822553997555e-05,-5.02382487855349e-05,-5.965292992709918e-05
0.0002871621880677997,0.0001831532617313945,0.00028009671847237065,0.00029144336528834185
0.001647293704995157,0.0009239129473920232,0.0014618663599138115,0.0013696383589612577
0.00030763256272424606,0.00019974763590511167,0.0003092440931887312,0.000308702664601021
-0.00019469611209709144,-3.5876551036203436e-05,-0.00019239735929470723,-0.00021288401549408864
6.619982094824978e-06,4.2939948130238034e-05,7.157345536471654e-06,3.7315208511190523e-06
-0.00011037340185354218,-3.727639160064182e-05,-0.00010916310996391537,-0.0001122877132743224
-3.147490427504035e-05,-1.5908547474657864e-05,-4.093143785041144e-05,-3.8043119144119675e-05
-0.00034247092069537854,-0.00017534756737963217,-0.00032598432848358547,-0.0003435977228133085
-4.04055453574869e-05,-7.786294367593052e-05,-3.9528736460365393e-05,-3.9928846494716175e-05
0.0007037807108300088,0.00041720836017323723,0.000689621203457785,0.0006873361528760107
