HC,GS,SM,SM2
0.005443936684651417,0.0048678020693897735,0.005118030421562014,0.004963936556928724
0.005696139367727898,0.005082246477476438,0.0053479428985504646,0.005215361988981399
0.005639607421483534,0.005021225141179609,0.005291615834259507,0.005161323187950039
0.005601157605077659,0.004952137120097512,0.005263210455024529,0.005131875355261959
0.00595103650531259,0.005208004408302875,0.005601091842820448,0.005484579715568659
0.006062008593351532,0.005325959938103913,0.005716084680227557,0.0056019185069932295
0.006144929067610841,0.005426818837393368,0.0057998532456604085,0.005678832845806574
0.00885624845433735,0.007071819756209826,0.007934830960188296,0.00758300773298262
0.00909150635996053,0.007271475248725155,0.008185937547506138,0.007802585113023843
0.009279278862081112,0.007367489287218643,0.008320156461676208,0.007991873192286673
0.009437963972814281,0.00748273130978419,0.008484984525654757,0.008145725928738197
0.009047742485614909,0.007096874185627293,0.008080339558249966,0.007749532004075327
0.008946941789983747,0.006979651959163386,0.00797479917081131,0.007650781551512288
0.00902813308277694,0.007121754236372934,0.008071225463244753,0.007746486474194084
0.00907824729913681,0.007264779181591334,0.008097349153970628,0.007703134606295046
0.009533148657718565,0.007622908909571329,0.00851938024130951,0.008172775953261976
0.009577237332723481,0.007647686731731469,0.00859250424092207,0.00822873001802811
0.009769500214402463,0.007847141212262687,0.008751971348051625,0.008414026255546133
0.009783278967449854,0.00784893064492795,0.008775703181220184,0.00844349865316467
0.009583074838471713,0.0076431041442435255,0.008558593455833818,0.008244653468977417
0.009654212330171627,0.007740185650938834,0.008649207571620528,0.00829342403769253
0.009669421798227664,0.007753261953932548,0.008659776297074488,0.00830379610572984
0.009619248797761706,0.007770130438097619,0.008584061889450068,0.008218667578895228
0.010088720158460148,0.008126529634797446,0.009009600916466945,0.00870034165723546
0.009950103136005242,0.008042758788542947,0.00889352691093784,0.008538539521938938
0.010066610634079985,0.008219281727246817,0.008980473897941262,0.008647538401509402
0.010098133016122472,0.008282062698739937,0.00898972951392351,0.008679732130609252
0.010368838262366856,0.00850311711414306,0.009261538822406643,0.008997434437304275
0.010480999937366411,0.008617689378357128,0.009401280204243355,0.009136364485093272
0.010615868542594135,0.008738186892795643,0.009545304926618946,0.009276871040302748
0.010744705987569016,0.00882624237522026,0.00967479742445332,0.009425671895384749
0.010892235398317138,0.008976491211551191,0.009833197938634821,0.009566968578066631
0.011155716907886432,0.009204184928360276,0.010102002829737241,0.009873503978058053
0.01125325311258825,0.009277308891694449,0.010207133055971767,0.009984051280525595
0.011657028040029497,0.009625100397943724,0.0106179777613821,0.010425746428318151
0.011650540624019512,0.009625057875564353,0.010615973535261745,0.010415811593379537
0.011868444564212974,0.009896327499182813,0.010825107138693378,0.01062961630760469
0.012276246484495226,0.010269584061487407,0.011234525201514299,0.011083446275273388
0.012651248716458782,0.010587496874773764,0.011621638405347707,0.011502715858025012
0.012856439780653562,0.010822288694826819,0.01180987357572452,0.0117173307649324
0.012856650979292013,0.010833731538091237,0.011810317451507893,0.011718219320378448
0.012892055111062268,0.010832914612148914,0.011845333937673109,0.011754240350126078
0.0127407693861825,0.01063426857907627,0.011689593184950779,0.011591210054152484
0.012755966275629449,0.01066289598556368,0.01171300945201093,0.011616710704508974
0.01383762254821572,0.01135780687838035,0.012730831891300415,0.012698447102537999
0.013933892658349637,0.011411453905721142,0.012831128740364952,0.012793569390125006
0.014179797258924619,0.011668571241984864,0.013078697169049115,0.013047309299998765
0.014279115331881528,0.01174275847889642,0.013175582936769493,0.013151193212998794
0.014213513054705544,0.011725362356107334,0.013107601961028491,0.013089814049396955
0.014208063650604091,0.011756895172900616,0.013101263106271063,0.013088115651008932
0.014500578165322266,0.012044214416162383,0.013360347430744175,0.013369767916393698
0.014500413896920247,0.012053621297469107,0.013361153713293644,0.01337235809650873
0.01431733450763934,0.011935024594360712,0.013186589704654994,0.01319007713374202
0.014418148093065113,0.01197874571027655,0.013292944352582707,0.013314335947932663
0.014991416123585557,0.01246431589216609,0.01387707075656083,0.013921899203729889
0.014779307085509516,0.012260941467793761,0.013655814462313386,0.013688134304698969
0.015113152876393261,0.01260635613007633,0.014016293229724818,0.0140515278148336
0.014832341634205092,0.012251671168683625,0.013728035567254921,0.013742888226545137
0.015090445340011615,0.012487220033937643,0.01398279451845703,0.014007330764143384
0.015193976661270698,0.01254098903167866,0.014095244612654358,0.014121947796784374
0.015213257332107096,0.012587443830484131,0.01412092298669111,0.01414197622119301
0.014882789345534601,0.012401812211185696,0.013788559442946578,0.0138071050010948
0.014940125604400573,0.012461322292528184,0.013858776950889268,0.013858299759037138
0.01550098230268334,0.012965152796032582,0.014418756171949773,0.014423210941860743
0.015671272223976948,0.013084367790334943,0.014570040452855496,0.014573882878883618
0.015674271189177275,0.013008881650259568,0.014578251016623751,0.014569077064092073
0.01569924685337304,0.01299250759088256,0.014599400269450426,0.01458949707890237
0.012992226291860517,0.010990917912129434,0.012192077571402102,0.012277038586742282
0.012786949027967872,0.010787427910614196,0.012004402191782582,0.012078564412254795
