date,SPX,RTY,MXEA,MXEF,XAU,SPGSCI,LF98TRUU,LBUSTRUU,FNERTR
1990-07-31,-0.003195786674847878,-0.04398431539539749,0.01408564069542817,0.08535340648124534,0.05706984667802395,0.06851992615919222,0.026939337331629343,0.01383312114386448,-0.00910943935445907
1990-08-31,-0.09038446741388595,-0.13317991165881005,-0.09709765325290376,-0.1303632302809451,0.0414987912973408,0.14557926829268286,-0.05691718525610345,-0.013354584752106935,-0.07201857723016902
1990-09-28,-0.04866770054983782,-0.08848970153727564,-0.1393617956456764,-0.12999008741101192,0.05325596389426179,0.19844754934575293,-0.07299121871986192,0.008272958684159004,-0.07071768913468235
1990-10-31,-0.004268057737336628,-0.06104808211777424,0.15579142691770786,-0.01988709928012844,-0.07076395690499504,-0.07705688589511084,-0.05251054043694903,0.012696023692770897,-0.033715325595120915
1990-11-30,0.06465247804732854,0.07624956221543999,-0.05900417565746341,-0.05437252311756935,0.014097496706192425,-0.08725989493523678,0.03120665742024964,0.021525996596111874,0.0709668388771536
1990-12-31,0.02784689797858353,0.03967737436660301,0.01627078849540209,0.03464461332141244,-0.005326750682083992,-0.03356618777733844,0.0056041246357319,0.015581368062888679,-0.0030179532573695322
1991-01-31,0.04354922068383971,0.09043349951932744,0.032313213301091936,0.08117303953337651,-0.043887147335423204,-0.11602491248806657,0.02747436469014719,0.01236165345779705,0.10939231786816661
1991-02-28,0.07152538838494427,0.11151433140607692,0.10718388660947409,0.14706029272191423,-0.00901639344262295,-0.016528840615485874,0.10939957693767965,0.008536084356598472,0.018101151598487464
1991-03-29,0.024204534397197497,0.07038902108350387,-0.06004662507243064,0.03745155249749588,-0.01943755169561623,0.015122833805703895,0.05891268211596756,0.006879695845025902,0.08669135724309673
1991-04-30,0.0023751276631118756,-0.002515983387616383,0.009841870600547642,0.003022289384208454,0.005904681568958292,0.009643221412896752,0.040999122766517404,0.010833408253169141,0.025323092757478793
1991-05-31,0.04314859133236992,0.047665117564742454,0.010462879492330268,0.07541326637371859,0.007407407407407307,-0.01585730466637414,0.0018184237370826306,0.00584782318673005,0.011117740087313033
1991-06-28,-0.045815918589860116,-0.058276442069852497,-0.07347228368913894,-0.03774759699575836,0.02205882352941191,-0.03858675929286115,0.02957322472109092,-0.0005084333620709591,-0.02791020033529701
1991-07-31,0.04661127907253548,0.03509140575751202,0.049122780414575296,0.04950054596190401,-0.014931451065562595,0.03473229548064949,0.031991744066047545,0.013867386207811805,0.020175159695927203
1991-08-30,0.023677925622654472,0.0370144809852484,-0.02033633729123463,0.01834226041385678,-0.0425795783381564,0.0039293754690234994,0.02300000000000013,0.021640016579044907,-0.004042121169193003
1991-09-30,-0.016731102519664143,0.007830342577487714,0.05637397738254202,-0.03946721156393074,0.021588946459412783,0.006675595145399171,0.013929618768328433,0.020263489419853453,0.02448391287444185
1991-10-31,0.013445416129979959,0.026448688896082873,0.014161912277148803,0.039867633154742954,0.007185122569737912,0.02383874427622623,0.033381537719932464,0.011133899794901758,-0.010986773294828778
1991-11-29,-0.04029165180164107,-0.04625161636231756,-0.046691776435835775,-0.015873617214729463,0.02475870751154008,-0.042543225669978924,0.0052089407191446835,0.009169184915345463,-0.0055590910792499
1991-12-31,0.11435607908738166,0.08007473421405087,0.0516656073038253,0.11175270431535611,-0.035899535899535984,-0.06936203341328961,0.01438570710390974,0.029698299731320654,0.07155225959457168
1992-01-31,-0.01861851844129847,0.08102688139121916,-0.021346007238961184,0.1154085872576176,0.002690075038935369,0.030720446760646114,0.03522549654988372,-0.013604222686983358,0.048699730372998795
1992-02-28,0.01293817718291912,0.02917144596910104,-0.03579123184998556,0.0429640207369697,-0.0009884213499011807,-0.0031532247892823717,0.024673172528079546,0.0065021606558699485,-0.02391839606049939
1992-03-31,-0.019442521864972084,-0.033848397704913546,-0.0660222864338067,0.03158020061314981,-0.03406360424028276,0.016278097459538676,0.012398921832884158,-0.005637589278549071,-0.01660231660231648
1992-04-30,0.029367727583846648,-0.0350342509648659,0.004706909181590113,-0.011916440648623627,-0.01565700907228551,0.029138721533856327,0.0037983670571530848,0.00722313015757714,-0.0035510186275794497
1992-05-29,0.004883116883116934,0.013297519075519793,0.06692986674526469,-0.0059278726821433425,0.0034190575293593373,0.015248264254155375,0.014110407751883214,0.018869814306604393,0.043700966657327145
1992-06-30,-0.014867659222497887,-0.04729237670773989,-0.04739922212933012,-0.10252041595675943,0.01748148148148143,-0.011045544739119006,0.009415539126795824,0.013762459941411231,-0.013095747447545603
1992-07-31,0.040847169454881316,0.03479537080919104,-0.02558858320296098,0.009361089290390145,0.04207920792079212,-0.02197635250174179,0.015097077316382324,0.0204022264026531,0.0434468454070962
1992-08-31,-0.020469074555831135,-0.02821812164817472,0.06271831581585507,-0.04844672157727481,-0.04429230124353789,-0.0015640734471750184,0.013102814552632625,0.010130191010168321,0.003079454822442429
1992-09-30,0.01175574405006996,0.023062772701704315,-0.01975090279313152,0.0021469465648855657,0.023391812865497075,0.003471030042918377,0.010178715399086213,0.011872506961691842,0.02061286314130939
1992-10-30,0.003459292269499148,0.03178589473058513,-0.052454702653935814,0.052912571836637445,-0.02571428571428569,-0.02480125316097026,-0.014099963419906048,-0.013276557764183017,-0.0012811841005849756
1992-11-30,0.03404781700565773,0.07651981046476464,0.009410233827648495,-0.011529890514485053,-0.014662756598240456,-0.012674882680584143,0.012581374169392978,0.00022613775558277815,0.02116267210606826
1992-12-31,0.012276435519297024,0.03483798464131849,0.005172183400278252,0.028981245507416764,-0.004464285714285698,0.005052860696517447,0.011425716189207291,0.01590142622981716,0.01804775280898885
1993-01-29,0.008349800457204903,0.03384615384615386,-0.00011730021817846215,0.004000889086463566,-0.005979073243647215,0.012938797608919028,0.029081447814774508,0.019176202221768746,0.0641741969602907
1993-02-26,0.01364099214201997,-0.023096738695478125,0.030204439160970598,0.01593978304184196,-0.009022556390977488,0.01719680607369578,0.017634257184919733,0.017505231553088807,0.053764602509254855
1993-03-31,0.02109592676131089,0.03244966142266481,0.08716710698126384,0.03134825514428918,0.028831562974203306,0.01967817866928323,0.012862848696417739,0.004166890212278895,0.08473047139312828
1993-04-30,-0.02416839916839908,-0.02744991073199765,0.09489825845285815,0.017567159674011457,0.05014749262536866,-0.01317235540645001,0.008725082282804442,0.006963490650044424,-0.04404314842351986
1993-05-31,0.026745291991630005,0.044249254226052415,0.02112298783132216,0.024531324157569978,0.05266853932584259,-0.03436957147272279,0.011881675747221987,0.001273412214145564,-0.015851777640095377
1993-06-30,0.002927226915666381,0.00623832602883545,-0.015601968671146937,0.027302469671965035,0.008939292861908088,-0.028948878686208768,0.020989870106166153,0.018123045943511107,0.03241512795268986
1993-07-30,-0.004027044001921221,0.013806658254877258,0.035004124103800605,0.023702158841102605,0.07722824649563598,-0.010876854009206016,0.009653487471322553,0.005655892711531996,0.017463169708017423
1993-08-31,0.03794791898508798,0.04320145520691221,0.05398247990829219,0.08322550450127997,-0.08642278418855875,0.010255320126855594,0.008439814678195212,0.017527818511170468,0.024693168414676947
1993-09-30,-0.007665916157392427,0.028220070664892516,-0.022508767950306097,0.03560717734966712,-0.04488040849234087,0.008621425037391717,0.002575132414479153,0.002746647225377652,0.04881842730745789
1993-10-29,0.020690400302522782,0.025738575508746697,0.030815825017999288,0.08911085478685532,0.039673607203151384,-0.03349740918035371,0.020256268059893223,0.0037367059499857636,-0.019066941933034376
1993-11-30,-0.00954447620055765,-0.032913127182153334,-0.08740951963149812,0.043692820767046836,0.0032476319350474014,-0.03705021701591449,0.004806179373480157,-0.008506839161781521,-0.054236468097974
1993-12-31,0.012094547656792853,0.034190725765635976,0.07220792035370249,0.1644536563248915,0.05395198273536561,-0.009153969648320381,0.012441989579477841,0.005419731901663116,-0.001694568428591392
1994-01-31,0.03400211193241809,0.03135297380183366,0.08454709022800344,0.017688285682500693,-0.022523675454312775,0.08436357411007989,0.02170978627671527,0.013501639122647013,0.029106375346694913
1994-02-28,-0.027148011982570663,-0.003616770002952574,-0.0027686065043215358,-0.01840110771024639,-0.0003927729772190691,-0.03450764581171906,-0.002642298799955922,-0.017373326441802672,0.04342684285545362
1994-03-31,-0.04359920919572413,-0.052797561724148845,-0.04307344903947896,-0.09200415754111135,0.024230517354289383,-0.0049406652962062925,-0.03775251131471469,-0.024654280139136286,-0.03702621124088823
1994-04-29,0.012823561693954044,0.005943868430461352,0.04243021870600372,-0.02217861450092995,-0.03567774936061374,0.02447384174756162,-0.006854422393025139,-0.007985108381754369,0.016979390575539988
1994-05-31,0.016418018278365754,-0.011228841796614653,-0.005741312846870961,0.03198427962204198,0.02718472351147061,0.012626320493136722,0.0005197955470848115,-0.00014029426722561578,0.02225714494554487
1994-06-30,-0.02450466459351397,-0.03395675372086493,0.014128193142134426,-0.029331928857918466,-0.0025819777949909195,0.018799502149807745,0.0030882904724796045,-0.0022099447513812542,-0.020396124557577555
1994-07-29,0.032825706791022924,0.0164298504685938,0.00962018177479873,0.06166784924245583,-0.006989386487186056,0.013538201829156549,0.008488231570466631,0.0198632424546048,-0.004890421707633097
1994-08-31,0.04100673745105654,0.055722702053423445,0.02367626679844026,0.12299255007567855,0.007820646506777829,-0.06715939535724647,0.007075808154298313,0.0012409727847773055,0.002989015825280106
1994-09-30,-0.0244650390525728,-0.0033482868474091765,-0.031497591638420475,0.010484859093295995,0.01978789446456286,0.006771876449962688,5.666203926679714e-05,-0.014718286825842086,-0.01856930427575454
1994-10-31,0.022473471230830766,-0.003946638833621452,0.03330209174192644,-0.01936634966827755,-0.02473050095117313,0.04445325990572635,0.0023796708122041377,-0.00089104759242431,-0.03468681888463199
1994-11-30,-0.03641737298931602,-0.04038684043923413,-0.04806270644366373,-0.05318754305700313,-0.008062418725617748,-0.021615764427266093,-0.012604923268236146,-0.0022208621141907026,-0.034389373130487955
1994-12-30,0.014824869114562267,0.02686716563914726,0.006262289122783704,-0.08100746268656722,0.004719454640797149,0.03192400351666436,0.007356098119472243,0.00690525430263933,0.07300028645850687
1995-01-31,0.025951016154246886,-0.012616863839780224,-0.038412698412698454,-0.10706890251329737,-0.021137787056367374,-0.02630035738390568,0.013553446610217623,0.019790433753394066,-0.02183563361830798
1995-02-28,0.03895774075579039,0.04159888710636439,-0.0028745119021869048,-0.026668788650418218,0.005331911490269237,0.006272584713983953,0.03428555409155898,0.023775794091041025,0.024696921612186618
1995-03-31,0.02951193677177555,0.01722225214066464,0.06237120169885313,0.003947583564971602,0.037920975868469764,0.01102152359012587,0.010760557272185167,0.00613517388549889,-0.004007656047720243
1995-04-28,0.029441560086108653,0.022235398754817615,0.037608206208390005,0.04302000930665417,-0.010986203372508774,0.025550094940243406,0.025448499637982236,0.013968516984258494,-0.0002549846387303045
1995-05-31,0.039977858416876844,0.017194232681471577,-0.011921160837277678,0.05054763657453876,-0.007233273056057921,-0.015400114357284833,0.028033472803347337,0.03869723661203084,0.04249376372447178
1995-06-30,0.023227275415459214,0.05187568734471104,-0.01753144654088057,0.0009130480942776131,0.0007806401249024209,-0.034943337370787586,0.006359381359381411,0.007331539780683016,0.015914407103303496
1995-07-31,0.033161385408990274,0.05760205385562611,0.062254941185884594,0.021002163859306755,-0.005200208008320328,0.016321945796009985,0.012638390374601904,-0.0022334327705498813,0.017233378952252743
1995-08-31,0.0025174121003608274,0.02068676394937774,-0.038146892655367304,-0.02493351063829785,0.0003920543648718855,0.01801090578954212,0.003120163746193505,0.012068749608665552,0.012004503854259996
1995-09-29,0.04220027342987076,0.017858712242822428,0.019527069007826636,-0.006115751789976032,0.003265839320705455,0.0030521073942979537,0.012292532410978607,0.009728559276158233,0.01714556326456096
1995-10-31,-0.003573962279304621,-0.044722466960352425,-0.02687574576609708,-0.039235865440277906,-0.0026041666666666297,0.011232480312786564,0.006169956490745143,0.013004717848171143,-0.02142268145330939
1995-11-30,0.04388769478774868,0.042014683095993544,0.02782324058919805,-0.0187900292338935,0.012532637075717945,0.02627296358592357,0.008819505521352466,0.014984954561262809,0.009137288621381412
1995-12-29,0.019264673710219116,0.026384455927363826,0.040290208286398954,0.04248447770019781,-0.0018050541516245744,0.08285131992741879,0.015716949604049235,0.014033728621655417,0.0546056667651269
1996-01-31,0.03403868491490325,-0.0010753680354397277,0.004104795326242527,0.07013984335798584,0.04959958667011111,-0.03284077897954285,0.017595727433121988,0.006640613522169714,0.016455075757983773
1996-02-29,0.009267399267399279,0.031169174243496744,0.003377268872756911,-0.017532414580445188,-0.013659857248338736,0.004481388519109508,0.0007966260543579295,-0.017382293703844254,0.011705667896053429
1996-03-29,0.009629925355980395,0.020354787640617822,0.02123595505617959,0.005976095617529875,-0.013225202744853393,0.04536257688572354,-0.0006789343072528542,-0.00695114887043824,-0.005457754778154356
1996-04-30,0.01473848181654791,0.05347176753032157,0.029074801360459812,0.036427392739273756,-0.009609305854090255,0.012885650137421267,0.002202178751317785,-0.005623775407948006,0.005071650893463842
1996-05-31,0.025789691208596643,0.0394074819462531,-0.018403253922138374,-0.006906022369939868,-0.0016596450912804706,-0.02606448284263374,0.006007620561490512,-0.002030594287261489,0.025838127875415173
1996-06-28,0.003821846688692121,-0.041063556683533786,0.00563064129642088,0.004108298763502383,-0.02698209718670075,0.013003320727322576,0.008272144251324498,0.013429191535539786,0.013035505406772119
1996-07-31,-0.044185273104666245,-0.08734352290308978,-0.029229356502083803,-0.0701939964873064,0.017347877513471,-0.05747571687277875,0.004655235988200612,0.0027365070866609553,0.0075482163116098455
1996-08-30,0.021092287757354722,0.05806005840938466,0.0021925994916274227,0.02416983278597029,-0.0014210050381088246,0.01984567330415299,0.010804239115474568,-0.0016759859395162335,0.03936503488104415
1996-09-30,0.05629450332526509,0.03907912039003847,0.02656340755082298,0.007314568356632467,-0.02095730918499361,0.033755635594287625,0.02410076024055363,0.017426831080077365,0.017405916567158508
1996-10-31,0.027576003648620118,-0.01541195637614201,-0.010231601976538163,-0.027443718530231753,-0.0009249471458773195,-0.0014375097458289021,0.0076894098876505446,0.02215148284975821,0.02968249385952859
1996-11-29,0.07558240235559022,0.04120454520287464,0.03979172819862997,0.015574524527736777,-0.016928977648459242,0.06861668643038055,0.019725557461406362,0.017128571428571382,0.04556589681718948
1996-12-31,-0.01980716197991106,0.02620763735479037,-0.012864741536896762,0.003370478818647271,-0.010628279295035625,-0.01701509713127103,0.007159647193288876,-0.009297883397238693,0.10393029992659009
1997-01-31,0.062470479515350785,0.019984883826804856,-0.03499904856054181,0.06741407906615438,-0.06350285558879509,-0.048063700895677686,0.009763826734899173,0.003062222663283043,0.011173406813946407
1997-02-28,0.007837717687534829,-0.024246879962376622,0.01635709544925512,0.04216985956492669,0.05546682154784377,-0.07852715826460399,0.016539790920078845,0.0024875270306559116,-0.0020438059683860477
1997-03-31,-0.04108932252960629,-0.047186265999930144,0.003620050822674248,-0.028781187483486237,-0.03356720319163564,0.019118838676192684,-0.014893927699785148,-0.011081504039250567,-0.0021269123467458906
1997-04-30,0.059700000000000086,0.002787624539526634,0.005304401946361947,-0.0017683294145079964,-0.03345195729537365,0.022548576358033312,0.01054526204340922,0.014969419614216717,-0.02751898133502062
1997-05-30,0.06088515617627621,0.11124950373270859,0.06507576930112147,0.025910064239828667,0.015169366715758414,0.003054358432265314,0.021394296251283418,0.00945317657634881,0.029399685264780206
1997-06-30,0.04480439771574951,0.04285534150612946,0.055146022687240226,0.051441149124304975,-0.0310459886841723,-0.061813152014754014,0.013868373543410417,0.01186931233128341,0.048603402712215305
1997-07-31,0.07956818975131741,0.046532623619914615,0.016180392385992226,0.012993575398830615,-0.02814792633627783,0.03844055970491822,0.027458518818292088,0.026966817475487792,0.03089035806445528
1997-08-29,-0.05602302748314336,0.02288073799639001,-0.07468540544092517,-0.1284116012256824,-0.0012324757356340088,0.018103147898713923,-0.002264804931366493,-0.008529726834493823,-0.002393524693500959
1997-09-30,0.05476144727278798,0.07319425575506955,0.056017895900187575,0.02618346823644835,0.031775412617615295,0.03046973969188027,0.019817614780308634,0.014748186864389723,0.08727472527472546
1997-10-31,-0.033392472436953424,-0.043928414599847976,-0.07686488122257518,-0.1649038940344587,-0.06876962176708024,0.03182424293496844,0.0008903340688266592,0.014507220336727134,-0.027029303362912982
1997-11-28,0.046288102261553554,-0.006468070324363695,-0.010194139394270718,-0.03718456327815667,-0.046395890191041844,-0.09350814064654367,0.009552908415841443,0.004604788455231157,0.021613348891805106
1997-12-31,0.017174541268237586,0.017502876211194396,0.008721371500066688,0.02177521242599134,-0.026767676767676774,-0.06924621997042757,0.008772937976477824,0.010068428750522385,0.023609957803047088
1998-01-30,0.011063888760567409,-0.01578192426104086,0.04573789405042583,-0.07918343596954847,0.04635876145995499,-0.007738166413282843,0.01800091143855398,0.012838248412995856,-0.0052845757273741745
1998-02-27,0.07212208438992085,0.07394337627852066,0.06416277477618904,0.10381779884149545,-0.010910894362704648,-0.05259835651654954,0.005856897709467956,-0.0007531273934133775,-0.01701646056288797
1998-03-31,0.051211023510192355,0.041242530092829854,0.03079041292918716,0.04004961476993518,0.006017048303526673,0.009794182848974486,0.009383228869191296,0.003436338319643406,0.017944280958879455
1998-04-30,0.010060810810810894,0.005533094954747408,0.007918871322316168,-0.01286638227604231,0.018940023259677696,-0.016909096362055065,0.0039498824221047,0.005219605346912903,-0.03257463356863899
1998-05-29,-0.017191900407387828,-0.05385663704332966,-0.0048551922159160155,-0.14012220905648098,-0.04467634110549479,-0.03433274759603644,0.0034768605778907613,0.009485815602836789,-0.007004573432825567
1998-06-30,0.04062102246816268,0.0021036745839018156,0.00756999270744152,-0.1069440691704946,0.013654207202594248,-0.01939735513587626,0.0035924649415541854,0.008480849088559728,-0.006770023513278711
1998-07-31,-0.010648387371064882,-0.08095377018972327,0.010136809560148174,0.028167735689216933,-0.035359488129314665,-0.07472341960966244,0.005687393247810535,0.002127262548982989,-0.0649192170644799
1998-08-31,-0.14457982665494273,-0.19417959942635377,-0.12388677526002823,-0.2928523085071947,-0.03805201605864894,-0.04625283770421018,-0.055179142500948686,0.016274392968866458,-0.09437057696179685
1998-09-30,0.0640621377231625,0.07825757947323786,-0.030659821765895545,0.06058840664142151,0.07766285610596979,0.1227073598130839,0.004513032337024159,0.023416028436366476,0.056610454201113214
1998-10-30,0.08134138103850264,0.04078309903899613,0.10424280218444948,0.10409228234001633,-0.01481730931133185,-0.03434439342897633,-0.020483923166251028,-0.005275470256851045,-0.01851245723548356
1998-11-30,0.060613388143311964,0.05239282827897429,0.05122892106585386,0.08219616204690827,0.0022218424200990405,-0.10104724382934316,0.04149417915379083,0.005663411005255581,0.014724856781016982
1998-12-31,0.057624349279933096,0.06188188809764417,0.03944967174649827,-0.018257642925163187,-0.016882673942701154,-0.0034611667578156036,0.001100992759573094,0.00300665759896912,-0.025207749730042694
1999-01-29,0.04181412087352765,0.01328888599194844,-0.0029527446844895833,-0.015075091146268926,-0.007285342584562038,0.016914876822108127,0.0148377355676923,0.007137249304118187,-0.020894791553784375
1999-02-26,-0.031077570351296657,-0.08099481591029101,-0.023832936943529615,0.009634487185147256,0.0031452035645642695,-0.03295655323836211,-0.0058777069595722375,-0.017456830368743015,-0.02348460936186958
1999-03-31,0.04000545744674544,0.015611688334197682,0.04174296702653102,0.1321392532795156,-0.02438599547117226,0.17677412450023322,0.009533839587605897,0.005541664663172519,-0.00451267326566418
1999-04-30,0.038728960021902514,0.08960737453503853,0.04052007825910975,0.12365078657694206,0.02321014104624175,0.04574658134927079,0.019381760281117932,0.00316799961744918,0.09489211151077637
1999-05-31,-0.023617464074108696,0.014606956135156501,-0.05149900762561377,-0.005790525748008979,-0.05653463618914667,-0.05439907564434676,-0.013537290387446554,-0.008758967514360005,0.021968372322315854
1999-06-30,0.055497441088802724,0.045219942776701494,0.03898678414096923,0.11322982654901148,-0.029036434251895726,0.07319668900275911,-0.0021294408852651214,-0.003185900287332122,-0.016193706425475685
1999-07-30,-0.03122369164206773,-0.027439699802663253,0.029723743173992734,-0.027817195824075935,-0.024952380952380948,0.035565186518284664,0.004012621518594939,-0.00425742335431889,-0.03182112444599383
1999-08-31,-0.004944504944504935,-0.03700874229617279,0.0036525887589717865,0.009426312090547562,-0.0010548935338933196,0.07361147234766974,-0.0110451069086418,-0.0005087147684741389,-0.012708410815601368
1999-09-30,-0.027415583769532348,0.00021834431928735576,0.01006553562018353,-0.034181147177821836,0.16845275344180233,0.05196421197522372,-0.007200720072007116,0.011609447521176763,-0.03796677005939075
1999-10-29,0.06328178723452638,0.004050009338245841,0.03745539981722246,0.021132174390849467,0.0015062761506274835,-0.050627280007118136,-0.0066423668288712046,0.003689639062256722,-0.024593851537115685
1999-11-30,0.020326680705955225,0.05970971324625829,0.03474298828850109,0.0897278617710584,-0.02840909090909094,0.04560339599757435,0.011753091938608407,-7.161186369886163e-05,-0.016266933155674068
1999-12-31,0.05889563481877658,0.11319962226709257,0.08975028051039846,0.12748824398155278,-0.009287925696594423,0.025703620124220894,0.011248366133396859,-0.004822210816552985,0.03166961149917302
2000-01-31,-0.050242406253091954,-0.016058399392210543,-0.06353786291529484,0.0055669510747167195,-0.015625,0.06080077311771026,-0.00431458219552161,-0.003274362818590726,0.003294872118564829
2000-02-29,-0.01892866072172672,0.1651356623330269,0.026921552583804242,0.01352366491518997,0.030687830687830653,0.046732730840985504,0.0019380907977255557,0.012093571755192434,-0.011915696759987382
2000-03-31,0.09782851075126109,-0.06593067008674958,0.03876188549463877,0.005409038850855197,-0.044900752908966446,-0.042257498530153814,-0.02102228142849316,0.013173695411796693,0.03287999185004087
2000-04-28,-0.03008569659921856,-0.06017501704369965,-0.05262337864682731,-0.09469985863936958,-0.019815106779418,-0.01775416785495043,0.0016030719331929788,-0.0028633456551075964,0.0671927012698803
2000-05-31,-0.02051806237690401,-0.058281679608712,-0.024422333689663733,-0.04198881626536033,-0.005300676293182205,0.09839671666469818,-0.010254406044702513,-0.000458980122630015,0.00983518176216891
2000-06-30,0.02465383832213397,0.08717111304614633,0.039106670470460125,0.03356135583718012,0.06405733186328533,0.05605211399488352,0.020364032943476884,0.020804879197475534,0.025652661363515072
2000-07-31,-0.01563470337783124,-0.03217300442855797,-0.04192470525103975,-0.05174321959755024,-0.04241356681518316,-0.09497526663668687,0.007629226941859413,0.00907738266877356,0.08740300638382514
