HC,GS,SM,SM2
0.0007591756236948648,0.0005987656472854824,0.0006374076223936796,0.0007131549796838103
0.00011445677708581299,0.00016660056341581166,9.431302562690723e-05,0.00011199130976497027
-4.226575915336657e-05,-5.8683886948237424e-05,-1.0993722834248126e-05,-2.380056919819469e-05
0.0008954843441113065,0.0007390420828163836,0.0008634539304087077,0.0009803514043073653
0.00018385077378873377,7.323746133466608e-05,0.00019127923841400895,0.000221683453530532
-0.00035505739408963136,-0.00022172041931930835,-0.0002479534110986694,-0.0004470007653511439
0.0071380097530914875,0.004514518600613718,0.005193016043998788,0.00471529922989269
0.0006488061310170826,0.0005942725272922843,0.0007110979479134291,0.0005725142236934991
0.0009303904998491444,0.0009436830258382073,0.0007137463493613692,0.0008984546786510103
0.00035542221886753975,0.0005050640060295028,0.00036106866614679135,0.0003642610642994957
2.0659902740648856e-05,-0.00012558430330593048,7.451541735647299e-05,9.84014364296959e-06
-0.00017950030516432,-0.00021514800076366178,-0.00017453704053147466,-0.00014599110032326341
9.161765846695674e-05,2.9731331017064308e-05,0.00014414570264626586,0.00020904914601546122
0.0008189418845572193,0.0009694039039906174,0.0007613055276850366,0.0005310953284881261
0.0012692417290076155,0.001220667566929316,0.001095618221411826,0.0013002777029829781
-0.0004176812411858487,-0.00026363511537730484,-0.0002789505414653934,-0.0003488509898981647
0.00044303532089560657,0.0004609920248252967,0.0002764806914462327,0.0005003520240381941
-0.0001141777790324601,-0.00011410045401312983,-8.880718748655037e-05,-2.7329131146192412e-05
-0.0006839409422716228,-0.0006991218876901805,-0.0007132325359338939,-0.0008835715958983789
-0.0003045291365283663,-2.53357560506956e-05,-0.00027383066237610804,-0.00031817365770766236
-0.001389513523619313,-0.0013225734033838008,-0.0013935275259617085,-0.0017795843707747328
0.00020476364452778548,0.0002731174787874418,0.00014645089365076733,0.00013943360141911894
0.0012632073587190151,0.0009865402210710791,0.0010680884149986292,0.0013114228288235233
-4.395773078690393e-05,3.8823934113673894e-05,-4.1185628414182676e-05,-5.4276260751776745e-05
-0.0003040977285381427,-1.3591731297210585e-05,-0.00042879968659866735,-0.0003302683213885771
-4.3997085659129576e-06,0.00018094856692748955,-4.295985377178457e-05,3.908629240729697e-05
0.0007246376556014587,0.0009068873269076471,0.0006886273131990698,0.0009466459788705552
-0.0007759706213471343,-0.0008833939903721486,-0.0006524891457889218,-0.0009685381103366041
2.6921484316239086e-05,-5.642387470459337e-05,7.227640023177613e-05,-0.00012399502975144437
0.00023478700775724642,6.612674609185985e-05,0.00014238711150740303,0.00028155186726678237
-0.007330036782497641,-0.004478478524955948,-0.005231288995328102,-0.004593392471297223
0.0004387369264935541,1.6505379397855138e-05,0.00038708002397412275,0.0005030319363078951
-5.6551578777036884e-05,-0.0001450974065165568,8.637570543732626e-06,-3.892109164822799e-05
0.0005279761788686086,0.00011720737938256641,0.00043465175614315274,0.0005213268978541911
0.00014917330828690192,5.734138140096011e-05,0.00018061165679597244,0.00016459544007855868
0.0006282913431639066,0.0005999827159951562,0.0005365679869471195,0.0005718939945003939
0.0007432190846405947,0.000530007222694617,0.0006450355228926289,0.0007614182999099318
-2.8129595965219883e-05,4.453250374432741e-06,2.584367438653208e-05,8.97939855478945e-05
-0.00034366584888576544,-0.0003870680506036818,-0.0003097841409928307,-0.0003107965745044305
-0.0001395736857565024,-0.00012194955983843396,-0.00014175463865231767,-0.0001412456963358101
-0.0005860016134679839,-0.0005058034119344006,-0.0005652455754334828,-0.0006382870259378191
0.0001796900155584362,0.0001488275217551554,0.0001720188513410978,0.00019710919229170773
3.544594656951228e-05,-2.677348930198685e-05,2.847368111773968e-05,3.232987912763462e-05
0.002325232668999295,0.001570858103055522,0.0018434193181740659,0.0020692579806413456
0.0002454945662751819,0.00022633609140107307,0.0002562903990247223,0.0002697698731040834
0.0004411463055412953,0.00044796902501670344,0.00042482080974463356,0.0004399248285268595
-0.0014584671407184124,-0.0010311008855409635,-0.0013740849143011463,-0.0014582370088393384
-6.364728400432007e-05,-9.748100865016388e-06,-6.035688811377102e-05,-6.336970476260306e-05
-0.0006789469768352114,-0.0008409174641433505,-0.0006432878001725699,-0.0006532112493201243
0.0011336436099143327,0.0009213312259458897,0.0010617456206025392,0.0011622731060738183
-0.0004618707152256648,-0.0004055699889726639,-0.00048823530010508667,-0.0005234647228879574
-0.00016473859608950002,-0.00035168025612018067,-0.00016235277683313704,-0.00017434920392996045
-0.00011887794448395446,0.0002064623560982578,-9.290935912704273e-05,-0.00013096020262111374
0.0012334020495631103,0.0011551676382209712,0.0012007599291845167,0.001278614475796155
-0.0005666662582169534,-0.00043118892635219536,-0.00047547034388110455,-0.0004898455016048263
0.000904820854482848,0.0008812407749766958,0.0008949297787392233,0.0009259196837162927
0.0005138188737092934,0.0003974927294126615,0.0004867825382845019,0.0004942936057898521
0.00016914193834730203,-1.4913380309454147e-05,0.00013894496157063584,0.00014836787463154422
-9.93026602252537e-05,-8.809339041821775e-05,-8.015174829813579e-05,-9.570158776058685e-05
-0.0009555873834124016,-0.0010163988250016763,-0.0009090765760428367,-0.0009212813814540987
-0.0006205504313199755,-0.0003024338552840844,-0.0006655313429367749,-0.0007351344174847622
-0.0002189858378469911,-0.0002086267930858643,-0.0002197846978827002,-0.0003779557174574174
0.0009075300305346357,0.0004640347926260259,0.0008734222472504497,0.0008758949256619242
0.0011117261555176443,0.0009462837754357738,0.0010225381246667976,0.0010906212821220288
0.00013294298544574285,0.0001452605934108061,0.00015136764878676337,0.00013164070358221563
7.288355968557841e-05,-8.656098216285046e-06,5.377508450571736e-05,2.3585637369842247e-05
7.27654765127761e-05,3.6823217733076424e-05,4.1745662325827146e-05,2.1086833577994846e-05
-0.0029669193654069444,-0.0021004952849080893,-0.0024951126940981026,-0.0026310265255313093
0.00037313101061791157,0.0003308972104765426,0.00036761309435577073,0.00040223002683918013
-0.0008230715944548984,-0.0010105303466179001,-0.0008074021815222838,-0.0008699254166140043
0.00020239764445999751,0.00015848549522600765,0.00019929842420752034,0.00020590771421072698
1.0783903729419744e-05,6.494986353072947e-05,1.0052704686703065e-05,-1.3680699571146093e-05
-6.184373056506917e-05,-0.00010870715260413721,-7.711389007672258e-05,-9.225288357167342e-05
-0.000554239757309654,-0.000646568760643779,-0.0005009339462840427,-0.0005127556641380711
0.0010003638604905874,0.0008538829961901046,0.0009986058457597015,0.0009070426996245062
-7.278711959663592e-05,2.212269813856027e-05,-8.436390402882799e-05,-0.0001076491842272407
-0.0007624397883330275,-0.0006648992764634494,-0.0007676817087114082,-0.0008800635264751382
-0.0018255318427725167,-0.0011725483482969892,-0.0016530970634785515,-0.001680097834582327
3.0556903084425976e-05,1.8484075978411965e-05,2.739191016220069e-06,1.4506232715889161e-06
-0.0017965161798803187,-0.0008978927483984942,-0.0015015541241026262,-0.001685801571953154
-0.0002554075475552954,-0.0002673231808153296,-0.00018121501682674072,-0.0002857939631120748
0.00019064236334990527,0.00023784207957338894,0.00014017873449222087,0.00019507727982536697
-0.0002761021449018599,-0.0001473192192805303,-0.00013010984791968737,-0.00023854869550467023
0.0003080707774040445,0.00018867265521625189,0.0003480232008544028,0.0003586661886194435
-0.0003973437648412178,-0.00022758996861521,-0.0003671032030533195,-0.0004746675634139967
-0.00012980706966354838,-0.0003675317536799144,-0.00020111863889148065,7.664033536176982e-05
-0.00038954474436012944,-0.000284812713784951,-0.00028517252792112976,-0.0003323545862039959
-0.0006400263028989491,-0.0005768623092951399,-0.0006368143020899549,-0.0006002508351881852
4.061568975875958e-05,0.0001279114566265227,5.531715477593343e-05,2.1372626565718117e-05
5.178898518661337e-05,7.135231498788929e-05,8.192261731295065e-05,4.8261056643093825e-05
0.00047154211838073765,0.0002825127989907212,0.0004889864461388857,0.0005241101707856022
-4.9903269990275376e-06,2.9178088246910143e-05,-3.7346544190618516e-05,-3.943703296132618e-05
0.00047834844537595397,0.0004772225985950479,0.0006041255323602501,0.0005089516301393397
0.0002722836149135679,0.00028713191229017346,0.00023742452677481124,0.0002855069956876708
