HC,GS,SM,SM2
0.007102801825714482,0.006245932416354115,0.0067132338123295325,0.006646535238394626
0.007170326294835033,0.006282296180358507,0.006779385480933258,0.006716222984414917
0.0071259104820759955,0.00624601135627048,0.0067376879523086235,0.006672626583582784
0.0071276598312874605,0.006245782826447071,0.00674013872079524,0.006675152360180478
0.00728373879282152,0.006374222768052988,0.006896738714012604,0.006834728282402016
0.007312199168358853,0.006430259119985095,0.006927557871818548,0.006865860566622871
0.007346973633049021,0.006473544738161269,0.006963589352650295,0.006899329840172234
0.008656014676278027,0.007373929950767441,0.008128355803847881,0.00800703229342205
0.008696159503825681,0.007385320575638766,0.00817148188005089,0.008042183589216554
0.008825816998623167,0.007477918131647804,0.008294702642506195,0.008174190423383005
0.008923544494218448,0.007562569459804051,0.008395322014607404,0.008272367536553048
0.00892388744643028,0.007557815082276943,0.008393279427702079,0.0082724948449189
0.008912122136547726,0.007540115109104508,0.00838235127745829,0.008261421814414716
0.008952943880080659,0.007571824875779839,0.008426855345789729,0.008307386123754253
0.009061225254156582,0.007705122717321335,0.008537327571597864,0.008407072456219791
0.009059765858722875,0.007692505891242304,0.008527606744358582,0.008405883633446893
0.00907216631905586,0.007696381456015168,0.00854514099732844,0.008420289769623357
0.00905431243982225,0.007731479876021385,0.008521620578057278,0.008395332517013647
0.0089483055354012,0.007613529542221894,0.008419121354297563,0.008291069918965254
0.008969418661299612,0.007631556203116325,0.00844365031869668,0.008314806098311188
0.008973221352776577,0.007583330606349233,0.00845703131026334,0.00831510641619077
0.008941370531262878,0.00754815661107107,0.008426264330635024,0.008278313260111693
0.00898094395355876,0.007626884727884827,0.008460762925087831,0.008318226120587809
0.009149889745138128,0.007710992444797789,0.008621569208036264,0.008491928583764265
0.009113828548714327,0.0076787654929627285,0.008586331899736155,0.00845582888140473
0.009152876004587977,0.007774851606472055,0.008619074908866202,0.008491410258859843
0.009012825708949507,0.007634480664164179,0.00847568636236486,0.00834813245088253
0.009141390921257502,0.007729764565567359,0.008602577632336714,0.008485749924158476
0.009065524781309736,0.007694417244525222,0.008534446558830724,0.008413807698143797
0.009116060298275813,0.007739078112258361,0.008587384317174446,0.008465476810861525
0.0091611660081605,0.0077898137087353,0.00862967577040623,0.008513131337172715
0.008634332802732974,0.007535978318905331,0.008121286137140894,0.007998920580809457
0.008237650360256189,0.007245540870814748,0.007762587029319827,0.007660646872505461
0.0082753457061869,0.007192004618447995,0.007816844887076542,0.007716107066710512
0.00847200583819578,0.007347320083211366,0.008017294520745209,0.007921986993457725
0.008499985171636717,0.007354716364643744,0.008045660284612795,0.007950538154748662
0.008480639054099529,0.0073515621694699405,0.008024623807621414,0.007934240248788823
0.008351524565085961,0.0072161588385302655,0.007901350518776641,0.007817726814511938
0.00852115810039753,0.007340653526121516,0.008076824747443331,0.008000101766373087
0.008631007188526715,0.007460935563632918,0.008180436902879578,0.00811285263162636
0.008587617163964991,0.007414763435481462,0.008136568055162902,0.008068301150096649
0.008499000358785043,0.0073190528241561656,0.008048873343234689,0.007973319285940786
0.00852966275464363,0.007306052896799639,0.008079221122621952,0.00800925161372904
0.008559802821137368,0.007325221657547719,0.008110337751670256,0.008042424349783394
0.009149057562462225,0.0076320700028906915,0.008668993842170548,0.008617793535004558
